kepid,kepoi_name,koi_disposition
7053328,K08133.01,FALSE POSITIVE
7106437,K08134.01,FALSE POSITIVE
7117050,K08135.01,FALSE POSITIVE
7185710,K08136.01,FALSE POSITIVE
7282872,K08137.01,FALSE POSITIVE
7340624,K08138.01,FALSE POSITIVE
12647110,K08240.01,FALSE POSITIVE
3662635,K08243.01,FALSE POSITIVE
3734501,K08244.01,FALSE POSITIVE
4169315,K08245.01,FALSE POSITIVE
10862284,K08034.01,FALSE POSITIVE
10877024,K08036.01,FALSE POSITIVE
10920420,K08038.01,FALSE POSITIVE
7622473,K08139.01,FALSE POSITIVE
7662744,K08140.01,FALSE POSITIVE
7686191,K08141.01,FALSE POSITIVE
7690521,K08142.01,FALSE POSITIVE
7747835,K08143.01,FALSE POSITIVE
7762886,K08144.01,FALSE POSITIVE
7811537,K08145.01,FALSE POSITIVE
4566999,K08247.01,FALSE POSITIVE
4569942,K08248.01,FALSE POSITIVE
4772095,K08250.01,FALSE POSITIVE
4847801,K08251.01,FALSE POSITIVE
5026023,K08252.01,FALSE POSITIVE
9101271,K07926.01,FALSE POSITIVE
9118340,K07927.01,FALSE POSITIVE
9159198,K07929.01,FALSE POSITIVE
11098004,K08041.01,FALSE POSITIVE
11135119,K08042.01,FALSE POSITIVE
11145726,K08044.01,FALSE POSITIVE
11152950,K08045.01,FALSE POSITIVE
7811537,K08145.02,FALSE POSITIVE
7874976,K08146.01,FALSE POSITIVE
7888957,K08147.01,FALSE POSITIVE
7900114,K08148.01,FALSE POSITIVE
7936194,K08149.01,FALSE POSITIVE
7959310,K08150.01,FALSE POSITIVE
8012732,K08151.01,FALSE POSITIVE
5391407,K08254.01,FALSE POSITIVE
5468555,K08255.01,FALSE POSITIVE
5638699,K08256.01,FALSE POSITIVE
5871116,K08258.01,FALSE POSITIVE
6032318,K08260.01,FALSE POSITIVE
9347066,K07933.01,FALSE POSITIVE
9392016,K07935.01,FALSE POSITIVE
9429631,K07937.01,FALSE POSITIVE
9518558,K07939.01,FALSE POSITIVE
11348086,K08049.01,FALSE POSITIVE
11357185,K08051.01,FALSE POSITIVE
8028465,K08152.01,FALSE POSITIVE
8129641,K08153.01,FALSE POSITIVE
8226720,K08154.01,FALSE POSITIVE
8307354,K08155.01,FALSE POSITIVE
8588982,K08158.01,FALSE POSITIVE
6182508,K08261.01,FALSE POSITIVE
6195669,K08262.01,FALSE POSITIVE
6583107,K08264.01,FALSE POSITIVE
6681618,K08265.01,FALSE POSITIVE
6946985,K08266.01,FALSE POSITIVE
7106438,K08267.01,FALSE POSITIVE
9529148,K07942.01,FALSE POSITIVE
9531850,K07943.01,FALSE POSITIVE
9541094,K07944.01,FALSE POSITIVE
9579753,K07945.01,FALSE POSITIVE
9588880,K07946.01,FALSE POSITIVE
9592831,K07947.01,FALSE POSITIVE
9602658,K07948.01,FALSE POSITIVE
11560397,K08056.01,FALSE POSITIVE
11565903,K08057.01,FALSE POSITIVE
11601597,K08058.01,FALSE POSITIVE
11612241,K08059.01,FALSE POSITIVE
11661803,K08060.01,FALSE POSITIVE
11661803,K08060.02,FALSE POSITIVE
8608544,K08159.01,FALSE POSITIVE
8618147,K08160.01,FALSE POSITIVE
8630840,K08161.01,FALSE POSITIVE
8683144,K08162.01,FALSE POSITIVE
8740744,K08164.01,FALSE POSITIVE
7451315,K08268.01,FALSE POSITIVE
7751294,K08269.01,FALSE POSITIVE
8008913,K08271.01,FALSE POSITIVE
8108450,K08273.01,FALSE POSITIVE
8293631,K08274.01,FALSE POSITIVE
9639021,K07950.01,FALSE POSITIVE
9643210,K07952.01,FALSE POSITIVE
9651155,K07955.01,FALSE POSITIVE
11709006,K08061.01,FALSE POSITIVE
11724094,K08064.01,FALSE POSITIVE
11774383,K08065.01,FALSE POSITIVE
11804952,K08066.01,FALSE POSITIVE
11819135,K08067.01,FALSE POSITIVE
8742735,K08165.01,FALSE POSITIVE
8743244,K08166.01,FALSE POSITIVE
8743244,K08166.02,FALSE POSITIVE
8748435,K08167.01,FALSE POSITIVE
8766268,K08168.01,FALSE POSITIVE
8808064,K08169.01,FALSE POSITIVE
8813404,K08170.01,FALSE POSITIVE
8873674,K08278.01,FALSE POSITIVE
9209808,K08281.01,FALSE POSITIVE
9656547,K07956.01,FALSE POSITIVE
9658192,K07957.01,FALSE POSITIVE
9710611,K07958.01,FALSE POSITIVE
9710626,K07959.01,FALSE POSITIVE
9710792,K07960.01,FALSE POSITIVE
9770983,K07961.01,FALSE POSITIVE
9777089,K07962.01,FALSE POSITIVE
11918793,K08069.01,FALSE POSITIVE
11922290,K08070.01,FALSE POSITIVE
11966668,K08071.01,FALSE POSITIVE
11967872,K08072.01,FALSE POSITIVE
12004656,K08073.01,FALSE POSITIVE
12008916,K08074.01,FALSE POSITIVE
12021943,K08075.01,FALSE POSITIVE
8815031,K08171.01,FALSE POSITIVE
8821936,K08172.01,FALSE POSITIVE
8832676,K08173.01,FALSE POSITIVE
9075882,K08175.01,FALSE POSITIVE
9084832,K08176.01,FALSE POSITIVE
9093859,K08177.01,FALSE POSITIVE
9239670,K08282.01,FALSE POSITIVE
9388557,K08283.01,FALSE POSITIVE
9532997,K08284.01,FALSE POSITIVE
9536836,K08285.01,FALSE POSITIVE
10010452,K08287.01,FALSE POSITIVE
10226420,K08288.01,FALSE POSITIVE
9777990,K07963.01,FALSE POSITIVE
9813678,K07964.01,FALSE POSITIVE
9826551,K07965.01,FALSE POSITIVE
9838537,K07966.01,FALSE POSITIVE
9838761,K07967.01,FALSE POSITIVE
9839062,K07968.01,FALSE POSITIVE
9851983,K07969.01,FALSE POSITIVE
12419303,K08079.01,FALSE POSITIVE
12453855,K08080.01,FALSE POSITIVE
12459808,K08081.01,FALSE POSITIVE
9114508,K08178.01,FALSE POSITIVE
9216810,K08179.01,FALSE POSITIVE
9340460,K08181.01,FALSE POSITIVE
9409493,K08182.01,FALSE POSITIVE
9649205,K08184.01,FALSE POSITIVE
10341781,K08289.01,FALSE POSITIVE
10459805,K08290.01,FALSE POSITIVE
10471090,K08291.01,FALSE POSITIVE
10532751,K08292.01,FALSE POSITIVE
10585887,K08293.01,FALSE POSITIVE
11867733,K08294.01,FALSE POSITIVE
11923074,K08295.01,FALSE POSITIVE
9899216,K07971.01,FALSE POSITIVE
9899256,K07972.01,FALSE POSITIVE
9899621,K07974.01,FALSE POSITIVE
9899623,K07975.01,FALSE POSITIVE
12644020,K08083.01,FALSE POSITIVE
2010152,K08084.01,FALSE POSITIVE
2712825,K08086.01,FALSE POSITIVE
3443582,K08087.01,FALSE POSITIVE
3533483,K08088.01,FALSE POSITIVE
9771576,K08185.01,FALSE POSITIVE
9827094,K08186.01,FALSE POSITIVE
9837720,K08187.01,FALSE POSITIVE
9873604,K08188.01,FALSE POSITIVE
9874581,K08189.01,FALSE POSITIVE
9899449,K08190.01,FALSE POSITIVE
9962731,K08191.01,FALSE POSITIVE
12117215,K08296.01,FALSE POSITIVE
9912977,K07977.01,FALSE POSITIVE
9941425,K07979.01,FALSE POSITIVE
9959368,K07980.01,FALSE POSITIVE
9959765,K07981.01,FALSE POSITIVE
10014875,K07983.01,FALSE POSITIVE
3954211,K08090.01,FALSE POSITIVE
4056579,K08091.01,FALSE POSITIVE
4276445,K08092.01,FALSE POSITIVE
4371172,K08093.01,FALSE POSITIVE
4557341,K08094.01,FALSE POSITIVE
4645492,K08095.01,FALSE POSITIVE
4738095,K08096.01,FALSE POSITIVE
10023069,K08192.01,FALSE POSITIVE
10079317,K08194.01,FALSE POSITIVE
10079481,K08195.01,FALSE POSITIVE
10081899,K08196.01,FALSE POSITIVE
10199817,K08197.01,FALSE POSITIVE
10205598,K08198.01,FALSE POSITIVE
10031643,K07984.01,FALSE POSITIVE
10090151,K07985.01,FALSE POSITIVE
10147276,K07987.01,FALSE POSITIVE
10156110,K07989.01,FALSE POSITIVE
